0,1,41,0.0033411248888298196
0,4,56,0.0021955399310527647
0,5,21,0.004093486343138302
1,1,51,0.0031613933676200253
1,4,38,0.0023026686537411818
1,5,71,0.0026910427545556543
2,1,22,0.0030429576075305764
2,4,50,0.003178038162779967
3,2,8,0.003440886892591911
3,3,38,0.002361587922900153
3,5,62,0.0026220443560662655
4,1,36,0.004061990421309517
4,5,31,0.003023199027904233
5,1,18,0.003604401656369123
5,4,44,0.0033927009954920063
6,4,11,0.0036578140265753484
7,2,16,0.004397834907765008
7,3,70,0.0021843946276860395
7,4,68,0.004590038558167097
8,1,51,0.003526403339258256
8,2,64,0.0025984993068453918
8,3,30,0.003587769336681599
8,5,40,0.0026537966903760423
9,2,56,0.002213140652567797
9,3,19,0.004963875074073757
9,4,77,0.0034662863271596356
