0,4,61,0.002010677661858152
1,1,56,0.0028318457802165606
1,2,75,0.003142213160525919
1,5,73,0.0026032436884961124
2,1,51,0.002264194081737684
2,5,73,0.002670658571768657
3,2,74,0.0015464404785881008
3,5,51,0.0030951689941251265
4,3,72,0.0030633189604916127
4,5,68,0.001975916746065792
5,2,75,0.0029784268619656535
5,4,78,0.0022010293609686336
6,2,59,0.00320046025382632
6,4,59,0.001644451042952244
8,2,68,0.0024752902243279037
8,5,69,0.0018545271079765853
9,1,71,0.002654301683263301
9,2,60,0.0021168761439155337
9,4,63,0.0042882043551851325
